pokemon_name,pokemon_type,damage_from,from_type
heatran,steel,1,psychic
heatran,steel,1,rock
heatran,steel,1,steel
heliolisk,electric,1,electric
heliolisk,electric,1,flying
heliolisk,electric,2,ground
heliolisk,electric,1,steel
heliolisk,normal,2,fighting
heliolisk,normal,0,ghost
helioptile,electric,1,electric
helioptile,electric,1,flying
helioptile,electric,2,ground
helioptile,electric,1,steel
helioptile,normal,2,fighting
helioptile,normal,0,ghost
heracross,bug,1,fighting
heracross,bug,2,fire
heracross,bug,2,flying
heracross,bug,1,grass
heracross,bug,1,ground
heracross,bug,2,rock
heracross,fighting,1,bug
heracross,fighting,1,dark
heracross,fighting,2,fairy
heracross,fighting,2,flying
heracross,fighting,2,psychic
heracross,fighting,1,rock
heracross-mega,bug,1,fighting
heracross-mega,bug,2,fire
heracross-mega,bug,2,flying
heracross-mega,bug,1,grass
heracross-mega,bug,1,ground
heracross-mega,bug,2,rock
heracross-mega,fighting,1,bug
heracross-mega,fighting,1,dark
heracross-mega,fighting,2,fairy
heracross-mega,fighting,2,flying
heracross-mega,fighting,2,psychic
heracross-mega,fighting,1,rock
herdier,normal,2,fighting
herdier,normal,0,ghost
hippopotas,ground,0,electric
hippopotas,ground,2,grass
hippopotas,ground,2,ice
hippopotas,ground,1,poison
hippopotas,ground,1,rock
hippopotas,ground,2,water
hippowdon,ground,0,electric
hippowdon,ground,2,grass
hippowdon,ground,2,ice
hippowdon,ground,1,poison
hippowdon,ground,1,rock
hippowdon,ground,2,water
hitmonchan,fighting,1,bug
hitmonchan,fighting,1,dark
hitmonchan,fighting,2,fairy
hitmonchan,fighting,2,flying
hitmonchan,fighting,2,psychic
hitmonchan,fighting,1,rock
hitmonlee,fighting,1,bug
hitmonlee,fighting,1,dark
hitmonlee,fighting,2,fairy
hitmonlee,fighting,2,flying
hitmonlee,fighting,2,psychic
hitmonlee,fighting,1,rock
hitmontop,fighting,1,bug
hitmontop,fighting,1,dark
hitmontop,fighting,2,fairy
hitmontop,fighting,2,flying
hitmontop,fighting,2,psychic
hitmontop,fighting,1,rock
ho-oh,fire,1,bug
ho-oh,fire,1,fairy
ho-oh,fire,1,fire
ho-oh,fire,1,grass
ho-oh,fire,2,ground
ho-oh,fire,1,ice
ho-oh,fire,2,rock
ho-oh,fire,1,steel
ho-oh,fire,2,water
ho-oh,flying,1,bug
ho-oh,flying,2,electric
ho-oh,flying,1,fighting
ho-oh,flying,1,grass
ho-oh,flying,0,ground
ho-oh,flying,2,ice
ho-oh,flying,2,rock
honchkrow,dark,2,bug
honchkrow,dark,1,dark
honchkrow,dark,2,fairy
honchkrow,dark,2,fighting
honchkrow,dark,1,ghost
honchkrow,dark,0,psychic
honchkrow,flying,1,bug
honchkrow,flying,2,electric
honchkrow,flying,1,fighting
honchkrow,flying,1,grass
honchkrow,flying,0,ground
honchkrow,flying,2,ice
honchkrow,flying,2,rock
honedge,ghost,1,bug
honedge,ghost,2,dark
honedge,ghost,0,fighting
honedge,ghost,2,ghost
honedge,ghost,0,normal
honedge,ghost,1,poison
honedge,steel,1,bug
honedge,steel,1,dragon
honedge,steel,1,fairy
honedge,steel,2,fighting
honedge,steel,2,fire
honedge,steel,1,flying
honedge,steel,1,grass
honedge,steel,2,ground
honedge,steel,1,ice
honedge,steel,1,normal
honedge,steel,0,poison
honedge,steel,1,psychic
honedge,steel,1,rock
honedge,steel,1,steel
hoopa,ghost,1,bug
hoopa,ghost,2,dark
hoopa,ghost,0,fighting
hoopa,ghost,2,ghost
hoopa,ghost,0,normal
hoopa,ghost,1,poison
hoopa,psychic,2,bug
hoopa,psychic,2,dark
hoopa,psychic,1,fighting
hoopa,psychic,2,ghost
hoopa,psychic,1,psychic
hoopa-unbound,dark,2,bug
hoopa-unbound,dark,1,dark
hoopa-unbound,dark,2,fairy
hoopa-unbound,dark,2,fighting
hoopa-unbound,dark,1,ghost
hoopa-unbound,dark,0,psychic
hoopa-unbound,psychic,2,bug
hoopa-unbound,psychic,2,dark
hoopa-unbound,psychic,1,fighting
hoopa-unbound,psychic,2,ghost
hoopa-unbound,psychic,1,psychic
hoothoot,flying,1,bug
hoothoot,flying,2,electric
hoothoot,flying,1,fighting
hoothoot,flying,1,grass
hoothoot,flying,0,ground
hoothoot,flying,2,ice
hoothoot,flying,2,rock
hoothoot,normal,2,fighting
hoothoot,normal,0,ghost
hoppip,flying,1,bug
hoppip,flying,2,electric
hoppip,flying,1,fighting
hoppip,flying,1,grass
hoppip,flying,0,ground
hoppip,flying,2,ice
hoppip,flying,2,rock
hoppip,grass,2,bug
hoppip,grass,1,electric
hoppip,grass,2,fire
hoppip,grass,2,flying
hoppip,grass,1,grass
hoppip,grass,1,ground
hoppip,grass,2,ice
hoppip,grass,2,poison
hoppip,grass,1,water
horsea,water,2,electric
horsea,water,1,fire
horsea,water,2,grass
horsea,water,1,ice
horsea,water,1,steel
horsea,water,1,water
houndoom,dark,2,bug
houndoom,dark,1,dark
houndoom,dark,2,fairy
houndoom,dark,2,fighting
houndoom,dark,1,ghost
houndoom,dark,0,psychic
houndoom,fire,1,bug
houndoom,fire,1,fairy
houndoom,fire,1,fire
houndoom,fire,1,grass
houndoom,fire,2,ground
houndoom,fire,1,ice
houndoom,fire,2,rock
houndoom,fire,1,steel
houndoom,fire,2,water
houndoom-mega,dark,2,bug
houndoom-mega,dark,1,dark
houndoom-mega,dark,2,fairy
houndoom-mega,dark,2,fighting
houndoom-mega,dark,1,ghost
houndoom-mega,dark,0,psychic
houndoom-mega,fire,1,bug
houndoom-mega,fire,1,fairy
houndoom-mega,fire,1,fire
houndoom-mega,fire,1,grass
houndoom-mega,fire,2,ground
houndoom-mega,fire,1,ice
houndoom-mega,fire,2,rock
houndoom-mega,fire,1,steel
houndoom-mega,fire,2,water
houndour,dark,2,bug
houndour,dark,1,dark
houndour,dark,2,fairy
houndour,dark,2,fighting
houndour,dark,1,ghost
houndour,dark,0,psychic
houndour,fire,1,bug
houndour,fire,1,fairy
houndour,fire,1,fire
houndour,fire,1,grass
houndour,fire,2,ground
houndour,fire,1,ice
houndour,fire,2,rock
houndour,fire,1,steel
houndour,fire,2,water
huntail,water,2,electric
huntail,water,1,fire
huntail,water,2,grass
huntail,water,1,ice
huntail,water,1,steel
huntail,water,1,water
hydreigon,dark,2,bug
hydreigon,dark,1,dark
hydreigon,dark,2,fairy
hydreigon,dark,2,fighting
hydreigon,dark,1,ghost
hydreigon,dark,0,psychic
hydreigon,dragon,2,dragon
hydreigon,dragon,1,electric
hydreigon,dragon,2,fairy
hydreigon,dragon,1,fire
hydreigon,dragon,1,grass
hydreigon,dragon,2,ice
hydreigon,dragon,1,water
hypno,psychic,2,bug
hypno,psychic,2,dark
hypno,psychic,1,fighting
hypno,psychic,2,ghost
hypno,psychic,1,psychic
igglybuff,fairy,1,bug
igglybuff,fairy,1,dark
igglybuff,fairy,0,dragon
igglybuff,fairy,1,fighting
igglybuff,fairy,2,poison
igglybuff,fairy,2,steel
igglybuff,normal,2,fighting
igglybuff,normal,0,ghost
illumise,bug,1,fighting
illumise,bug,2,fire
illumise,bug,2,flying
illumise,bug,1,grass
illumise,bug,1,ground
illumise,bug,2,rock
infernape,fighting,1,bug
infernape,fighting,1,dark
infernape,fighting,2,fairy
infernape,fighting,2,flying
infernape,fighting,2,psychic
infernape,fighting,1,rock
infernape,fire,1,bug
infernape,fire,1,fairy
infernape,fire,1,fire
infernape,fire,1,grass
infernape,fire,2,ground
infernape,fire,1,ice
infernape,fire,2,rock
infernape,fire,1,steel
infernape,fire,2,water
inkay,dark,2,bug
inkay,dark,1,dark
inkay,dark,2,fairy
inkay,dark,2,fighting
inkay,dark,1,ghost
inkay,dark,0,psychic
inkay,psychic,2,bug
inkay,psychic,2,dark
inkay,psychic,1,fighting
inkay,psychic,2,ghost
inkay,psychic,1,psychic
ivysaur,grass,2,bug
ivysaur,grass,1,electric
ivysaur,grass,2,fire
ivysaur,grass,2,flying
ivysaur,grass,1,grass
ivysaur,grass,1,ground
ivysaur,grass,2,ice
ivysaur,grass,2,poison
ivysaur,grass,1,water
ivysaur,poison,1,bug
ivysaur,poison,1,fairy
ivysaur,poison,1,fighting
ivysaur,poison,1,grass
ivysaur,poison,2,ground
ivysaur,poison,1,poison
ivysaur,poison,2,psychic
jellicent,ghost,1,bug
jellicent,ghost,2,dark
jellicent,ghost,0,fighting
jellicent,ghost,2,ghost
jellicent,ghost,0,normal
jellicent,ghost,1,poison
jellicent,water,2,electric
jellicent,water,1,fire
jellicent,water,2,grass
jellicent,water,1,ice
jellicent,water,1,steel
jellicent,water,1,water
jigglypuff,fairy,1,bug
jigglypuff,fairy,1,dark
jigglypuff,fairy,0,dragon
jigglypuff,fairy,1,fighting
jigglypuff,fairy,2,poison
jigglypuff,fairy,2,steel
jigglypuff,normal,2,fighting
jigglypuff,normal,0,ghost
jirachi,psychic,2,bug
jirachi,psychic,2,dark
jirachi,psychic,1,fighting
jirachi,psychic,2,ghost
jirachi,psychic,1,psychic
jirachi,steel,1,bug
jirachi,steel,1,dragon
jirachi,steel,1,fairy
jirachi,steel,2,fighting
jirachi,steel,2,fire
jirachi,steel,1,flying
jirachi,steel,1,grass
jirachi,steel,2,ground
jirachi,steel,1,ice
jirachi,steel,1,normal
jirachi,steel,0,poison
jirachi,steel,1,psychic
jirachi,steel,1,rock
jirachi,steel,1,steel
jolteon,electric,1,electric
jolteon,electric,1,flying
jolteon,electric,2,ground
jolteon,electric,1,steel
joltik,bug,1,fighting
joltik,bug,2,fire
joltik,bug,2,flying
joltik,bug,1,grass
joltik,bug,1,ground
joltik,bug,2,rock
joltik,electric,1,electric
joltik,electric,1,flying
joltik,electric,2,ground
joltik,electric,1,steel
jumpluff,flying,1,bug
jumpluff,flying,2,electric
jumpluff,flying,1,fighting
jumpluff,flying,1,grass
jumpluff,flying,0,ground
jumpluff,flying,2,ice
jumpluff,flying,2,rock
jumpluff,grass,2,bug
jumpluff,grass,1,electric
jumpluff,grass,2,fire
jumpluff,grass,2,flying
jumpluff,grass,1,grass
jumpluff,grass,1,ground
jumpluff,grass,2,ice
jumpluff,grass,2,poison
jumpluff,grass,1,water
jynx,ice,2,fighting
jynx,ice,2,fire
jynx,ice,1,ice
jynx,ice,2,rock
jynx,ice,2,steel
jynx,psychic,2,bug
jynx,psychic,2,dark
jynx,psychic,1,fighting
jynx,psychic,2,ghost
jynx,psychic,1,psychic
kabuto,rock,2,fighting
kabuto,rock,1,fire
kabuto,rock,1,flying
kabuto,rock,2,grass
kabuto,rock,2,ground
kabuto,rock,1,normal
kabuto,rock,1,poison
kabuto,rock,2,steel
kabuto,rock,2,water
kabuto,water,2,electric
kabuto,water,1,fire
kabuto,water,2,grass
kabuto,water,1,ice
kabuto,water,1,steel
kabuto,water,1,water
kabutops,rock,2,fighting
kabutops,rock,1,fire
kabutops,rock,1,flying
kabutops,rock,2,grass
kabutops,rock,2,ground
kabutops,rock,1,normal
kabutops,rock,1,poison
kabutops,rock,2,steel
kabutops,rock,2,water
kabutops,water,2,electric
kabutops,water,1,fire
kabutops,water,2,grass
kabutops,water,1,ice
kabutops,water,1,steel
kabutops,water,1,water
kadabra,psychic,2,bug
kadabra,psychic,2,dark
kadabra,psychic,1,fighting
kadabra,psychic,2,ghost
kadabra,psychic,1,psychic
kakuna,bug,1,fighting
kakuna,bug,2,fire
kakuna,bug,2,flying
kakuna,bug,1,grass
kakuna,bug,1,ground
kakuna,bug,2,rock
kakuna,poison,1,bug
kakuna,poison,1,fairy
kakuna,poison,1,fighting
kakuna,poison,1,grass
kakuna,poison,2,ground
kakuna,poison,1,poison
kakuna,poison,2,psychic
kangaskhan,normal,2,fighting
kangaskhan,normal,0,ghost
kangaskhan-mega,normal,2,fighting
kangaskhan-mega,normal,0,ghost
karrablast,bug,1,fighting
karrablast,bug,2,fire
karrablast,bug,2,flying
karrablast,bug,1,grass
karrablast,bug,1,ground
karrablast,bug,2,rock
kecleon,normal,2,fighting
kecleon,normal,0,ghost
keldeo-ordinary,fighting,1,bug
keldeo-ordinary,fighting,1,dark
keldeo-ordinary,fighting,2,fairy
keldeo-ordinary,fighting,2,flying
keldeo-ordinary,fighting,2,psychic
keldeo-ordinary,fighting,1,rock
keldeo-ordinary,water,2,electric
keldeo-ordinary,water,1,fire
keldeo-ordinary,water,2,grass
keldeo-ordinary,water,1,ice
keldeo-ordinary,water,1,steel
keldeo-ordinary,water,1,water
keldeo-resolute,fighting,1,bug
keldeo-resolute,fighting,1,dark
keldeo-resolute,fighting,2,fairy
keldeo-resolute,fighting,2,flying
keldeo-resolute,fighting,2,psychic
keldeo-resolute,fighting,1,rock
keldeo-resolute,water,2,electric
keldeo-resolute,water,1,fire
keldeo-resolute,water,2,grass
keldeo-resolute,water,1,ice
keldeo-resolute,water,1,steel
keldeo-resolute,water,1,water
kingdra,dragon,2,dragon
kingdra,dragon,1,electric
kingdra,dragon,2,fairy
kingdra,dragon,1,fire
kingdra,dragon,1,grass
kingdra,dragon,2,ice
kingdra,dragon,1,water
kingdra,water,2,electric
kingdra,water,1,fire
kingdra,water,2,grass
kingdra,water,1,ice
kingdra,water,1,steel
kingdra,water,1,water
kingler,water,2,electric
kingler,water,1,fire
kingler,water,2,grass
kingler,water,1,ice
kingler,water,1,steel
kingler,water,1,water
kirlia,fairy,1,bug
kirlia,fairy,1,dark
kirlia,fairy,0,dragon
kirlia,fairy,1,fighting
kirlia,fairy,2,poison
kirlia,fairy,2,steel
kirlia,psychic,2,bug
kirlia,psychic,2,dark
kirlia,psychic,1,fighting
kirlia,psychic,2,ghost
kirlia,psychic,1,psychic
klang,steel,1,bug
klang,steel,1,dragon
klang,steel,1,fairy
klang,steel,2,fighting
klang,steel,2,fire
klang,steel,1,flying
klang,steel,1,grass
klang,steel,2,ground
klang,steel,1,ice
klang,steel,1,normal
klang,steel,0,poison
klang,steel,1,psychic
klang,steel,1,rock
klang,steel,1,steel
klefki,fairy,1,bug
klefki,fairy,1,dark
klefki,fairy,0,dragon
klefki,fairy,1,fighting
klefki,fairy,2,poison
klefki,fairy,2,steel
klefki,steel,1,bug
klefki,steel,1,dragon
klefki,steel,1,fairy
klefki,steel,2,fighting
klefki,steel,2,fire
klefki,steel,1,flying
klefki,steel,1,grass
klefki,steel,2,ground
klefki,steel,1,ice
klefki,steel,1,normal
klefki,steel,0,poison
klefki,steel,1,psychic
klefki,steel,1,rock
klefki,steel,1,steel
klink,steel,1,bug
klink,steel,1,dragon
klink,steel,1,fairy
klink,steel,2,fighting
klink,steel,2,fire
klink,steel,1,flying
klink,steel,1,grass
klink,steel,2,ground
klink,steel,1,ice
klink,steel,1,normal
klink,steel,0,poison
klink,steel,1,psychic
klink,steel,1,rock
klink,steel,1,steel
klinklang,steel,1,bug
klinklang,steel,1,dragon
klinklang,steel,1,fairy
klinklang,steel,2,fighting
klinklang,steel,2,fire
klinklang,steel,1,flying
klinklang,steel,1,grass
klinklang,steel,2,ground
klinklang,steel,1,ice
klinklang,steel,1,normal
klinklang,steel,0,poison
klinklang,steel,1,psychic
klinklang,steel,1,rock
klinklang,steel,1,steel
koffing,poison,1,bug
koffing,poison,1,fairy
koffing,poison,1,fighting
koffing,poison,1,grass
koffing,poison,2,ground
koffing,poison,1,poison
koffing,poison,2,psychic
krabby,water,2,electric
krabby,water,1,fire
krabby,water,2,grass
krabby,water,1,ice
krabby,water,1,steel
krabby,water,1,water
kricketot,bug,1,fighting
kricketot,bug,2,fire
kricketot,bug,2,flying
kricketot,bug,1,grass
kricketot,bug,1,ground
kricketot,bug,2,rock
kricketune,bug,1,fighting
kricketune,bug,2,fire
kricketune,bug,2,flying
kricketune,bug,1,grass
kricketune,bug,1,ground
kricketune,bug,2,rock
krokorok,dark,2,bug
krokorok,dark,1,dark
krokorok,dark,2,fairy
krokorok,dark,2,fighting
krokorok,dark,1,ghost
krokorok,dark,0,psychic
krokorok,ground,0,electric
krokorok,ground,2,grass
krokorok,ground,2,ice
krokorok,ground,1,poison
krokorok,ground,1,rock
krokorok,ground,2,water
krookodile,dark,2,bug
krookodile,dark,1,dark
krookodile,dark,2,fairy
krookodile,dark,2,fighting
krookodile,dark,1,ghost
krookodile,dark,0,psychic
krookodile,ground,0,electric
krookodile,ground,2,grass
krookodile,ground,2,ice
krookodile,ground,1,poison
krookodile,ground,1,rock
krookodile,ground,2,water
kyogre,water,2,electric
kyogre,water,1,fire
kyogre,water,2,grass
kyogre,water,1,ice
kyogre,water,1,steel
kyogre,water,1,water
kyogre-primal,water,2,electric
kyogre-primal,water,1,fire
kyogre-primal,water,2,grass
kyogre-primal,water,1,ice
kyogre-primal,water,1,steel
kyogre-primal,water,1,water
kyurem,dragon,2,dragon
kyurem,dragon,1,electric
kyurem,dragon,2,fairy
kyurem,dragon,1,fire
kyurem,dragon,1,grass
kyurem,dragon,2,ice
kyurem,dragon,1,water
kyurem,ice,2,fighting
kyurem,ice,2,fire
kyurem,ice,1,ice
kyurem,ice,2,rock
kyurem,ice,2,steel
kyurem-black,dragon,2,dragon
kyurem-black,dragon,1,electric
kyurem-black,dragon,2,fairy
kyurem-black,dragon,1,fire
kyurem-black,dragon,1,grass
kyurem-black,dragon,2,ice
kyurem-black,dragon,1,water
kyurem-black,ice,2,fighting
kyurem-black,ice,2,fire
kyurem-black,ice,1,ice
kyurem-black,ice,2,rock
kyurem-black,ice,2,steel
kyurem-white,dragon,2,dragon
kyurem-white,dragon,1,electric
kyurem-white,dragon,2,fairy
kyurem-white,dragon,1,fire
kyurem-white,dragon,1,grass
kyurem-white,dragon,2,ice
kyurem-white,dragon,1,water
kyurem-white,ice,2,fighting
kyurem-white,ice,2,fire
kyurem-white,ice,1,ice
kyurem-white,ice,2,rock
kyurem-white,ice,2,steel
lairon,rock,2,fighting
lairon,rock,1,fire
lairon,rock,1,flying
lairon,rock,2,grass
lairon,rock,2,ground
lairon,rock,1,normal
lairon,rock,1,poison
lairon,rock,2,steel
lairon,rock,2,water
lairon,steel,1,bug
lairon,steel,1,dragon
lairon,steel,1,fairy
lairon,steel,2,fighting
lairon,steel,2,fire
lairon,steel,1,flying
lairon,steel,1,grass
lairon,steel,2,ground
lairon,steel,1,ice
lairon,steel,1,normal
lairon,steel,0,poison
lairon,steel,1,psychic
lairon,steel,1,rock
lairon,steel,1,steel
lampent,fire,1,bug
lampent,fire,1,fairy
lampent,fire,1,fire
lampent,fire,1,grass
lampent,fire,2,ground
lampent,fire,1,ice
lampent,fire,2,rock
lampent,fire,1,steel
lampent,fire,2,water
lampent,ghost,1,bug
lampent,ghost,2,dark
lampent,ghost,0,fighting
lampent,ghost,2,ghost
lampent,ghost,0,normal
lampent,ghost,1,poison
landorus-incarnate,flying,1,bug
landorus-incarnate,flying,2,electric
landorus-incarnate,flying,1,fighting
landorus-incarnate,flying,1,grass
landorus-incarnate,flying,0,ground
landorus-incarnate,flying,2,ice
landorus-incarnate,flying,2,rock
landorus-incarnate,ground,0,electric
landorus-incarnate,ground,2,grass
landorus-incarnate,ground,2,ice
landorus-incarnate,ground,1,poison
landorus-incarnate,ground,1,rock
landorus-incarnate,ground,2,water
landorus-therian,flying,1,bug
landorus-therian,flying,2,electric
landorus-therian,flying,1,fighting
landorus-therian,flying,1,grass
landorus-therian,flying,0,ground
landorus-therian,flying,2,ice
landorus-therian,flying,2,rock
landorus-therian,ground,0,electric
landorus-therian,ground,2,grass
landorus-therian,ground,2,ice
landorus-therian,ground,1,poison
landorus-therian,ground,1,rock
landorus-therian,ground,2,water
lanturn,electric,1,electric
lanturn,electric,1,flying
lanturn,electric,2,ground
lanturn,electric,1,steel
lanturn,water,2,electric
lanturn,water,1,fire
lanturn,water,2,grass
lanturn,water,1,ice
lanturn,water,1,steel
lanturn,water,1,water
lapras,ice,2,fighting
lapras,ice,2,fire
lapras,ice,1,ice
lapras,ice,2,rock
lapras,ice,2,steel
lapras,water,2,electric
lapras,water,1,fire
lapras,water,2,grass
lapras,water,1,ice
lapras,water,1,steel
lapras,water,1,water
larvesta,bug,1,fighting
larvesta,bug,2,fire
larvesta,bug,2,flying
larvesta,bug,1,grass
larvesta,bug,1,ground
larvesta,bug,2,rock
larvesta,fire,1,bug
larvesta,fire,1,fairy
larvesta,fire,1,fire
larvesta,fire,1,grass
larvesta,fire,2,ground
larvesta,fire,1,ice
larvesta,fire,2,rock
larvesta,fire,1,steel
larvesta,fire,2,water
larvitar,ground,0,electric
larvitar,ground,2,grass
larvitar,ground,2,ice
larvitar,ground,1,poison
larvitar,ground,1,rock
larvitar,ground,2,water
larvitar,rock,2,fighting
larvitar,rock,1,fire
larvitar,rock,1,flying
larvitar,rock,2,grass
larvitar,rock,2,ground
larvitar,rock,1,normal
larvitar,rock,1,poison
larvitar,rock,2,steel
larvitar,rock,2,water
latias,dragon,2,dragon
latias,dragon,1,electric
latias,dragon,2,fairy
latias,dragon,1,fire
latias,dragon,1,grass
latias,dragon,2,ice
latias,dragon,1,water
latias,psychic,2,bug
latias,psychic,2,dark
latias,psychic,1,fighting
latias,psychic,2,ghost
latias,psychic,1,psychic
latias-mega,dragon,2,dragon
latias-mega,dragon,1,electric
latias-mega,dragon,2,fairy
latias-mega,dragon,1,fire
latias-mega,dragon,1,grass
latias-mega,dragon,2,ice
latias-mega,dragon,1,water
latias-mega,psychic,2,bug
latias-mega,psychic,2,dark
latias-mega,psychic,1,fighting
latias-mega,psychic,2,ghost
latias-mega,psychic,1,psychic
latios,dragon,2,dragon
latios,dragon,1,electric
latios,dragon,2,fairy
latios,dragon,1,fire
latios,dragon,1,grass
latios,dragon,2,ice
latios,dragon,1,water
latios,psychic,2,bug
latios,psychic,2,dark
latios,psychic,1,fighting
latios,psychic,2,ghost
latios,psychic,1,psychic
latios-mega,dragon,2,dragon
latios-mega,dragon,1,electric
latios-mega,dragon,2,fairy
latios-mega,dragon,1,fire
latios-mega,dragon,1,grass
latios-mega,dragon,2,ice
latios-mega,dragon,1,water
latios-mega,psychic,2,bug
latios-mega,psychic,2,dark
latios-mega,psychic,1,fighting
latios-mega,psychic,2,ghost
latios-mega,psychic,1,psychic
leafeon,grass,2,bug
leafeon,grass,1,electric
leafeon,grass,2,fire
leafeon,grass,2,flying
leafeon,grass,1,grass
leafeon,grass,1,ground
leafeon,grass,2,ice
leafeon,grass,2,poison
leafeon,grass,1,water
leavanny,bug,1,fighting
leavanny,bug,2,fire
leavanny,bug,2,flying
leavanny,bug,1,grass
leavanny,bug,1,ground
leavanny,bug,2,rock
leavanny,grass,2,bug
