pokemon_name,pokemon_type,damage_to,to_type
grovyle,grass,1,poison
grovyle,grass,2,rock
grovyle,grass,1,steel
grovyle,grass,2,water
growlithe,fire,2,bug
growlithe,fire,1,dragon
growlithe,fire,1,fire
growlithe,fire,2,grass
growlithe,fire,2,ice
growlithe,fire,1,rock
growlithe,fire,2,steel
growlithe,fire,1,water
grumpig,psychic,0,dark
grumpig,psychic,2,fighting
grumpig,psychic,2,poison
grumpig,psychic,1,psychic
grumpig,psychic,1,steel
gulpin,poison,2,fairy
gulpin,poison,1,ghost
gulpin,poison,2,grass
gulpin,poison,1,ground
gulpin,poison,1,poison
gulpin,poison,1,rock
gulpin,poison,0,steel
gurdurr,fighting,1,bug
gurdurr,fighting,2,dark
gurdurr,fighting,1,fairy
gurdurr,fighting,1,flying
gurdurr,fighting,0,ghost
gurdurr,fighting,2,ice
gurdurr,fighting,2,normal
gurdurr,fighting,1,poison
gurdurr,fighting,1,psychic
gurdurr,fighting,2,rock
gurdurr,fighting,2,steel
gyarados,flying,2,bug
gyarados,flying,1,electric
gyarados,flying,2,fighting
gyarados,flying,2,grass
gyarados,flying,1,rock
gyarados,flying,1,steel
gyarados,water,1,dragon
gyarados,water,2,fire
gyarados,water,1,grass
gyarados,water,2,ground
gyarados,water,2,rock
gyarados,water,1,water
gyarados-mega,dark,1,dark
gyarados-mega,dark,1,fairy
gyarados-mega,dark,1,fighting
gyarados-mega,dark,2,ghost
gyarados-mega,dark,2,psychic
gyarados-mega,water,1,dragon
gyarados-mega,water,2,fire
gyarados-mega,water,1,grass
gyarados-mega,water,2,ground
gyarados-mega,water,2,rock
gyarados-mega,water,1,water
happiny,normal,0,ghost
happiny,normal,1,rock
happiny,normal,1,steel
hariyama,fighting,1,bug
hariyama,fighting,2,dark
hariyama,fighting,1,fairy
hariyama,fighting,1,flying
hariyama,fighting,0,ghost
hariyama,fighting,2,ice
hariyama,fighting,2,normal
hariyama,fighting,1,poison
hariyama,fighting,1,psychic
hariyama,fighting,2,rock
hariyama,fighting,2,steel
haunter,ghost,1,dark
haunter,ghost,2,ghost
haunter,ghost,0,normal
haunter,ghost,2,psychic
haunter,poison,2,fairy
haunter,poison,1,ghost
haunter,poison,2,grass
haunter,poison,1,ground
haunter,poison,1,poison
haunter,poison,1,rock
haunter,poison,0,steel
hawlucha,fighting,1,bug
hawlucha,fighting,2,dark
hawlucha,fighting,1,fairy
hawlucha,fighting,1,flying
hawlucha,fighting,0,ghost
hawlucha,fighting,2,ice
hawlucha,fighting,2,normal
hawlucha,fighting,1,poison
hawlucha,fighting,1,psychic
hawlucha,fighting,2,rock
hawlucha,fighting,2,steel
hawlucha,flying,2,bug
hawlucha,flying,1,electric
hawlucha,flying,2,fighting
hawlucha,flying,2,grass
hawlucha,flying,1,rock
hawlucha,flying,1,steel
haxorus,dragon,2,dragon
haxorus,dragon,0,fairy
haxorus,dragon,1,steel
heatmor,fire,2,bug
heatmor,fire,1,dragon
heatmor,fire,1,fire
heatmor,fire,2,grass
heatmor,fire,2,ice
heatmor,fire,1,rock
heatmor,fire,2,steel
heatmor,fire,1,water
heatran,fire,2,bug
heatran,fire,1,dragon
heatran,fire,1,fire
heatran,fire,2,grass
heatran,fire,2,ice
heatran,fire,1,rock
heatran,fire,2,steel
heatran,fire,1,water
heatran,steel,1,electric
heatran,steel,2,fairy
heatran,steel,1,fire
heatran,steel,2,ice
heatran,steel,2,rock
heatran,steel,1,steel
heatran,steel,1,water
heliolisk,electric,1,dragon
heliolisk,electric,1,electric
heliolisk,electric,2,flying
heliolisk,electric,1,grass
heliolisk,electric,0,ground
heliolisk,electric,2,water
heliolisk,normal,0,ghost
heliolisk,normal,1,rock
heliolisk,normal,1,steel
helioptile,electric,1,dragon
helioptile,electric,1,electric
helioptile,electric,2,flying
helioptile,electric,1,grass
helioptile,electric,0,ground
helioptile,electric,2,water
helioptile,normal,0,ghost
helioptile,normal,1,rock
helioptile,normal,1,steel
heracross,bug,2,dark
heracross,bug,1,fairy
heracross,bug,1,fighting
heracross,bug,1,fire
heracross,bug,1,flying
heracross,bug,1,ghost
heracross,bug,2,grass
heracross,bug,1,poison
heracross,bug,2,psychic
heracross,bug,1,steel
heracross,fighting,1,bug
heracross,fighting,2,dark
heracross,fighting,1,fairy
heracross,fighting,1,flying
heracross,fighting,0,ghost
heracross,fighting,2,ice
heracross,fighting,2,normal
heracross,fighting,1,poison
heracross,fighting,1,psychic
heracross,fighting,2,rock
heracross,fighting,2,steel
heracross-mega,bug,2,dark
heracross-mega,bug,1,fairy
heracross-mega,bug,1,fighting
heracross-mega,bug,1,fire
heracross-mega,bug,1,flying
heracross-mega,bug,1,ghost
heracross-mega,bug,2,grass
heracross-mega,bug,1,poison
heracross-mega,bug,2,psychic
heracross-mega,bug,1,steel
heracross-mega,fighting,1,bug
heracross-mega,fighting,2,dark
heracross-mega,fighting,1,fairy
heracross-mega,fighting,1,flying
heracross-mega,fighting,0,ghost
heracross-mega,fighting,2,ice
heracross-mega,fighting,2,normal
heracross-mega,fighting,1,poison
heracross-mega,fighting,1,psychic
heracross-mega,fighting,2,rock
heracross-mega,fighting,2,steel
herdier,normal,0,ghost
herdier,normal,1,rock
herdier,normal,1,steel
hippopotas,ground,1,bug
hippopotas,ground,2,electric
hippopotas,ground,2,fire
hippopotas,ground,0,flying
hippopotas,ground,1,grass
hippopotas,ground,2,poison
hippopotas,ground,2,rock
hippopotas,ground,2,steel
hippowdon,ground,1,bug
hippowdon,ground,2,electric
hippowdon,ground,2,fire
hippowdon,ground,0,flying
hippowdon,ground,1,grass
hippowdon,ground,2,poison
hippowdon,ground,2,rock
hippowdon,ground,2,steel
hitmonchan,fighting,1,bug
hitmonchan,fighting,2,dark
hitmonchan,fighting,1,fairy
hitmonchan,fighting,1,flying
hitmonchan,fighting,0,ghost
hitmonchan,fighting,2,ice
hitmonchan,fighting,2,normal
hitmonchan,fighting,1,poison
hitmonchan,fighting,1,psychic
hitmonchan,fighting,2,rock
hitmonchan,fighting,2,steel
hitmonlee,fighting,1,bug
hitmonlee,fighting,2,dark
hitmonlee,fighting,1,fairy
hitmonlee,fighting,1,flying
hitmonlee,fighting,0,ghost
hitmonlee,fighting,2,ice
hitmonlee,fighting,2,normal
hitmonlee,fighting,1,poison
hitmonlee,fighting,1,psychic
hitmonlee,fighting,2,rock
hitmonlee,fighting,2,steel
hitmontop,fighting,1,bug
hitmontop,fighting,2,dark
hitmontop,fighting,1,fairy
hitmontop,fighting,1,flying
hitmontop,fighting,0,ghost
hitmontop,fighting,2,ice
hitmontop,fighting,2,normal
hitmontop,fighting,1,poison
hitmontop,fighting,1,psychic
hitmontop,fighting,2,rock
hitmontop,fighting,2,steel
ho-oh,fire,2,bug
ho-oh,fire,1,dragon
ho-oh,fire,1,fire
ho-oh,fire,2,grass
ho-oh,fire,2,ice
ho-oh,fire,1,rock
ho-oh,fire,2,steel
ho-oh,fire,1,water
ho-oh,flying,2,bug
ho-oh,flying,1,electric
ho-oh,flying,2,fighting
ho-oh,flying,2,grass
ho-oh,flying,1,rock
ho-oh,flying,1,steel
honchkrow,dark,1,dark
honchkrow,dark,1,fairy
honchkrow,dark,1,fighting
honchkrow,dark,2,ghost
honchkrow,dark,2,psychic
honchkrow,flying,2,bug
honchkrow,flying,1,electric
honchkrow,flying,2,fighting
honchkrow,flying,2,grass
honchkrow,flying,1,rock
honchkrow,flying,1,steel
honedge,ghost,1,dark
honedge,ghost,2,ghost
honedge,ghost,0,normal
honedge,ghost,2,psychic
honedge,steel,1,electric
honedge,steel,2,fairy
honedge,steel,1,fire
honedge,steel,2,ice
honedge,steel,2,rock
honedge,steel,1,steel
honedge,steel,1,water
hoopa,ghost,1,dark
hoopa,ghost,2,ghost
hoopa,ghost,0,normal
hoopa,ghost,2,psychic
hoopa,psychic,0,dark
hoopa,psychic,2,fighting
hoopa,psychic,2,poison
hoopa,psychic,1,psychic
hoopa,psychic,1,steel
hoopa-unbound,dark,1,dark
hoopa-unbound,dark,1,fairy
hoopa-unbound,dark,1,fighting
hoopa-unbound,dark,2,ghost
hoopa-unbound,dark,2,psychic
hoopa-unbound,psychic,0,dark
hoopa-unbound,psychic,2,fighting
hoopa-unbound,psychic,2,poison
hoopa-unbound,psychic,1,psychic
hoopa-unbound,psychic,1,steel
hoothoot,flying,2,bug
hoothoot,flying,1,electric
hoothoot,flying,2,fighting
hoothoot,flying,2,grass
hoothoot,flying,1,rock
hoothoot,flying,1,steel
hoothoot,normal,0,ghost
hoothoot,normal,1,rock
hoothoot,normal,1,steel
hoppip,flying,2,bug
hoppip,flying,1,electric
hoppip,flying,2,fighting
hoppip,flying,2,grass
hoppip,flying,1,rock
hoppip,flying,1,steel
hoppip,grass,1,bug
hoppip,grass,1,dragon
hoppip,grass,1,fire
hoppip,grass,1,flying
hoppip,grass,1,grass
hoppip,grass,2,ground
hoppip,grass,1,poison
hoppip,grass,2,rock
hoppip,grass,1,steel
hoppip,grass,2,water
horsea,water,1,dragon
horsea,water,2,fire
horsea,water,1,grass
horsea,water,2,ground
horsea,water,2,rock
horsea,water,1,water
houndoom,dark,1,dark
houndoom,dark,1,fairy
houndoom,dark,1,fighting
houndoom,dark,2,ghost
houndoom,dark,2,psychic
houndoom,fire,2,bug
houndoom,fire,1,dragon
houndoom,fire,1,fire
houndoom,fire,2,grass
houndoom,fire,2,ice
houndoom,fire,1,rock
houndoom,fire,2,steel
houndoom,fire,1,water
houndoom-mega,dark,1,dark
houndoom-mega,dark,1,fairy
houndoom-mega,dark,1,fighting
houndoom-mega,dark,2,ghost
houndoom-mega,dark,2,psychic
houndoom-mega,fire,2,bug
houndoom-mega,fire,1,dragon
houndoom-mega,fire,1,fire
houndoom-mega,fire,2,grass
houndoom-mega,fire,2,ice
houndoom-mega,fire,1,rock
houndoom-mega,fire,2,steel
houndoom-mega,fire,1,water
houndour,dark,1,dark
houndour,dark,1,fairy
houndour,dark,1,fighting
houndour,dark,2,ghost
houndour,dark,2,psychic
houndour,fire,2,bug
houndour,fire,1,dragon
houndour,fire,1,fire
houndour,fire,2,grass
houndour,fire,2,ice
houndour,fire,1,rock
houndour,fire,2,steel
houndour,fire,1,water
huntail,water,1,dragon
huntail,water,2,fire
huntail,water,1,grass
huntail,water,2,ground
huntail,water,2,rock
huntail,water,1,water
hydreigon,dark,1,dark
hydreigon,dark,1,fairy
hydreigon,dark,1,fighting
hydreigon,dark,2,ghost
hydreigon,dark,2,psychic
hydreigon,dragon,2,dragon
hydreigon,dragon,0,fairy
hydreigon,dragon,1,steel
hypno,psychic,0,dark
hypno,psychic,2,fighting
hypno,psychic,2,poison
hypno,psychic,1,psychic
hypno,psychic,1,steel
igglybuff,fairy,2,dark
igglybuff,fairy,2,dragon
igglybuff,fairy,2,fighting
igglybuff,fairy,1,fire
igglybuff,fairy,1,poison
igglybuff,fairy,1,steel
igglybuff,normal,0,ghost
igglybuff,normal,1,rock
igglybuff,normal,1,steel
illumise,bug,2,dark
illumise,bug,1,fairy
illumise,bug,1,fighting
illumise,bug,1,fire
illumise,bug,1,flying
illumise,bug,1,ghost
illumise,bug,2,grass
illumise,bug,1,poison
illumise,bug,2,psychic
illumise,bug,1,steel
infernape,fighting,1,bug
infernape,fighting,2,dark
infernape,fighting,1,fairy
infernape,fighting,1,flying
infernape,fighting,0,ghost
infernape,fighting,2,ice
infernape,fighting,2,normal
infernape,fighting,1,poison
infernape,fighting,1,psychic
infernape,fighting,2,rock
infernape,fighting,2,steel
infernape,fire,2,bug
infernape,fire,1,dragon
infernape,fire,1,fire
infernape,fire,2,grass
infernape,fire,2,ice
infernape,fire,1,rock
infernape,fire,2,steel
infernape,fire,1,water
inkay,dark,1,dark
inkay,dark,1,fairy
inkay,dark,1,fighting
inkay,dark,2,ghost
inkay,dark,2,psychic
inkay,psychic,0,dark
inkay,psychic,2,fighting
inkay,psychic,2,poison
inkay,psychic,1,psychic
inkay,psychic,1,steel
ivysaur,grass,1,bug
ivysaur,grass,1,dragon
ivysaur,grass,1,fire
ivysaur,grass,1,flying
ivysaur,grass,1,grass
ivysaur,grass,2,ground
ivysaur,grass,1,poison
ivysaur,grass,2,rock
ivysaur,grass,1,steel
ivysaur,grass,2,water
ivysaur,poison,2,fairy
ivysaur,poison,1,ghost
ivysaur,poison,2,grass
ivysaur,poison,1,ground
ivysaur,poison,1,poison
ivysaur,poison,1,rock
ivysaur,poison,0,steel
jellicent,ghost,1,dark
jellicent,ghost,2,ghost
jellicent,ghost,0,normal
jellicent,ghost,2,psychic
jellicent,water,1,dragon
jellicent,water,2,fire
jellicent,water,1,grass
jellicent,water,2,ground
jellicent,water,2,rock
jellicent,water,1,water
jigglypuff,fairy,2,dark
jigglypuff,fairy,2,dragon
jigglypuff,fairy,2,fighting
jigglypuff,fairy,1,fire
jigglypuff,fairy,1,poison
jigglypuff,fairy,1,steel
jigglypuff,normal,0,ghost
jigglypuff,normal,1,rock
jigglypuff,normal,1,steel
jirachi,psychic,0,dark
jirachi,psychic,2,fighting
jirachi,psychic,2,poison
jirachi,psychic,1,psychic
jirachi,psychic,1,steel
jirachi,steel,1,electric
jirachi,steel,2,fairy
jirachi,steel,1,fire
jirachi,steel,2,ice
jirachi,steel,2,rock
jirachi,steel,1,steel
jirachi,steel,1,water
jolteon,electric,1,dragon
jolteon,electric,1,electric
jolteon,electric,2,flying
jolteon,electric,1,grass
jolteon,electric,0,ground
jolteon,electric,2,water
joltik,bug,2,dark
joltik,bug,1,fairy
joltik,bug,1,fighting
joltik,bug,1,fire
joltik,bug,1,flying
joltik,bug,1,ghost
joltik,bug,2,grass
joltik,bug,1,poison
joltik,bug,2,psychic
joltik,bug,1,steel
joltik,electric,1,dragon
joltik,electric,1,electric
joltik,electric,2,flying
joltik,electric,1,grass
joltik,electric,0,ground
joltik,electric,2,water
jumpluff,flying,2,bug
jumpluff,flying,1,electric
jumpluff,flying,2,fighting
jumpluff,flying,2,grass
jumpluff,flying,1,rock
jumpluff,flying,1,steel
jumpluff,grass,1,bug
jumpluff,grass,1,dragon
jumpluff,grass,1,fire
jumpluff,grass,1,flying
jumpluff,grass,1,grass
jumpluff,grass,2,ground
jumpluff,grass,1,poison
jumpluff,grass,2,rock
jumpluff,grass,1,steel
jumpluff,grass,2,water
jynx,ice,2,dragon
jynx,ice,1,fire
jynx,ice,2,flying
jynx,ice,2,grass
jynx,ice,2,ground
jynx,ice,1,ice
jynx,ice,1,steel
jynx,ice,1,water
jynx,psychic,0,dark
jynx,psychic,2,fighting
jynx,psychic,2,poison
jynx,psychic,1,psychic
jynx,psychic,1,steel
kabuto,rock,2,bug
kabuto,rock,1,fighting
kabuto,rock,2,fire
kabuto,rock,2,flying
kabuto,rock,1,ground
kabuto,rock,2,ice
kabuto,rock,1,steel
kabuto,water,1,dragon
kabuto,water,2,fire
kabuto,water,1,grass
kabuto,water,2,ground
kabuto,water,2,rock
kabuto,water,1,water
kabutops,rock,2,bug
kabutops,rock,1,fighting
kabutops,rock,2,fire
kabutops,rock,2,flying
kabutops,rock,1,ground
kabutops,rock,2,ice
kabutops,rock,1,steel
kabutops,water,1,dragon
kabutops,water,2,fire
kabutops,water,1,grass
kabutops,water,2,ground
kabutops,water,2,rock
kabutops,water,1,water
kadabra,psychic,0,dark
kadabra,psychic,2,fighting
kadabra,psychic,2,poison
kadabra,psychic,1,psychic
kadabra,psychic,1,steel
kakuna,bug,2,dark
kakuna,bug,1,fairy
kakuna,bug,1,fighting
kakuna,bug,1,fire
kakuna,bug,1,flying
kakuna,bug,1,ghost
kakuna,bug,2,grass
kakuna,bug,1,poison
kakuna,bug,2,psychic
kakuna,bug,1,steel
kakuna,poison,2,fairy
kakuna,poison,1,ghost
kakuna,poison,2,grass
kakuna,poison,1,ground
kakuna,poison,1,poison
kakuna,poison,1,rock
kakuna,poison,0,steel
kangaskhan,normal,0,ghost
kangaskhan,normal,1,rock
kangaskhan,normal,1,steel
kangaskhan-mega,normal,0,ghost
kangaskhan-mega,normal,1,rock
kangaskhan-mega,normal,1,steel
karrablast,bug,2,dark
karrablast,bug,1,fairy
karrablast,bug,1,fighting
karrablast,bug,1,fire
karrablast,bug,1,flying
karrablast,bug,1,ghost
karrablast,bug,2,grass
karrablast,bug,1,poison
karrablast,bug,2,psychic
karrablast,bug,1,steel
kecleon,normal,0,ghost
kecleon,normal,1,rock
kecleon,normal,1,steel
keldeo-ordinary,fighting,1,bug
keldeo-ordinary,fighting,2,dark
keldeo-ordinary,fighting,1,fairy
keldeo-ordinary,fighting,1,flying
keldeo-ordinary,fighting,0,ghost
keldeo-ordinary,fighting,2,ice
keldeo-ordinary,fighting,2,normal
keldeo-ordinary,fighting,1,poison
keldeo-ordinary,fighting,1,psychic
keldeo-ordinary,fighting,2,rock
keldeo-ordinary,fighting,2,steel
keldeo-ordinary,water,1,dragon
keldeo-ordinary,water,2,fire
keldeo-ordinary,water,1,grass
keldeo-ordinary,water,2,ground
keldeo-ordinary,water,2,rock
keldeo-ordinary,water,1,water
keldeo-resolute,fighting,1,bug
keldeo-resolute,fighting,2,dark
keldeo-resolute,fighting,1,fairy
keldeo-resolute,fighting,1,flying
keldeo-resolute,fighting,0,ghost
keldeo-resolute,fighting,2,ice
keldeo-resolute,fighting,2,normal
keldeo-resolute,fighting,1,poison
keldeo-resolute,fighting,1,psychic
keldeo-resolute,fighting,2,rock
keldeo-resolute,fighting,2,steel
keldeo-resolute,water,1,dragon
keldeo-resolute,water,2,fire
keldeo-resolute,water,1,grass
keldeo-resolute,water,2,ground
keldeo-resolute,water,2,rock
keldeo-resolute,water,1,water
kingdra,dragon,2,dragon
kingdra,dragon,0,fairy
kingdra,dragon,1,steel
kingdra,water,1,dragon
kingdra,water,2,fire
kingdra,water,1,grass
kingdra,water,2,ground
kingdra,water,2,rock
kingdra,water,1,water
kingler,water,1,dragon
kingler,water,2,fire
kingler,water,1,grass
kingler,water,2,ground
kingler,water,2,rock
kingler,water,1,water
kirlia,fairy,2,dark
kirlia,fairy,2,dragon
kirlia,fairy,2,fighting
kirlia,fairy,1,fire
kirlia,fairy,1,poison
kirlia,fairy,1,steel
kirlia,psychic,0,dark
kirlia,psychic,2,fighting
kirlia,psychic,2,poison
kirlia,psychic,1,psychic
kirlia,psychic,1,steel
klang,steel,1,electric
klang,steel,2,fairy
klang,steel,1,fire
klang,steel,2,ice
klang,steel,2,rock
klang,steel,1,steel
klang,steel,1,water
klefki,fairy,2,dark
klefki,fairy,2,dragon
klefki,fairy,2,fighting
klefki,fairy,1,fire
klefki,fairy,1,poison
klefki,fairy,1,steel
klefki,steel,1,electric
klefki,steel,2,fairy
klefki,steel,1,fire
klefki,steel,2,ice
klefki,steel,2,rock
klefki,steel,1,steel
klefki,steel,1,water
klink,steel,1,electric
klink,steel,2,fairy
klink,steel,1,fire
klink,steel,2,ice
klink,steel,2,rock
klink,steel,1,steel
klink,steel,1,water
klinklang,steel,1,electric
klinklang,steel,2,fairy
klinklang,steel,1,fire
klinklang,steel,2,ice
klinklang,steel,2,rock
klinklang,steel,1,steel
klinklang,steel,1,water
koffing,poison,2,fairy
koffing,poison,1,ghost
koffing,poison,2,grass
koffing,poison,1,ground
koffing,poison,1,poison
koffing,poison,1,rock
koffing,poison,0,steel
krabby,water,1,dragon
krabby,water,2,fire
krabby,water,1,grass
krabby,water,2,ground
krabby,water,2,rock
krabby,water,1,water
kricketot,bug,2,dark
kricketot,bug,1,fairy
kricketot,bug,1,fighting
kricketot,bug,1,fire
kricketot,bug,1,flying
kricketot,bug,1,ghost
kricketot,bug,2,grass
kricketot,bug,1,poison
kricketot,bug,2,psychic
kricketot,bug,1,steel
kricketune,bug,2,dark
kricketune,bug,1,fairy
kricketune,bug,1,fighting
kricketune,bug,1,fire
kricketune,bug,1,flying
kricketune,bug,1,ghost
kricketune,bug,2,grass
kricketune,bug,1,poison
kricketune,bug,2,psychic
kricketune,bug,1,steel
krokorok,dark,1,dark
krokorok,dark,1,fairy
krokorok,dark,1,fighting
krokorok,dark,2,ghost
krokorok,dark,2,psychic
krokorok,ground,1,bug
krokorok,ground,2,electric
krokorok,ground,2,fire
krokorok,ground,0,flying
krokorok,ground,1,grass
krokorok,ground,2,poison
krokorok,ground,2,rock
krokorok,ground,2,steel
krookodile,dark,1,dark
krookodile,dark,1,fairy
krookodile,dark,1,fighting
krookodile,dark,2,ghost
krookodile,dark,2,psychic
krookodile,ground,1,bug
krookodile,ground,2,electric
krookodile,ground,2,fire
krookodile,ground,0,flying
krookodile,ground,1,grass
krookodile,ground,2,poison
krookodile,ground,2,rock
krookodile,ground,2,steel
kyogre,water,1,dragon
kyogre,water,2,fire
kyogre,water,1,grass
kyogre,water,2,ground
kyogre,water,2,rock
kyogre,water,1,water
kyogre-primal,water,1,dragon
kyogre-primal,water,2,fire
kyogre-primal,water,1,grass
kyogre-primal,water,2,ground
kyogre-primal,water,2,rock
kyogre-primal,water,1,water
kyurem,dragon,2,dragon
kyurem,dragon,0,fairy
kyurem,dragon,1,steel
kyurem,ice,2,dragon
kyurem,ice,1,fire
kyurem,ice,2,flying
kyurem,ice,2,grass
kyurem,ice,2,ground
kyurem,ice,1,ice
kyurem,ice,1,steel
kyurem,ice,1,water
kyurem-black,dragon,2,dragon
kyurem-black,dragon,0,fairy
kyurem-black,dragon,1,steel
kyurem-black,ice,2,dragon
kyurem-black,ice,1,fire
kyurem-black,ice,2,flying
kyurem-black,ice,2,grass
kyurem-black,ice,2,ground
kyurem-black,ice,1,ice
kyurem-black,ice,1,steel
kyurem-black,ice,1,water
kyurem-white,dragon,2,dragon
kyurem-white,dragon,0,fairy
kyurem-white,dragon,1,steel
kyurem-white,ice,2,dragon
kyurem-white,ice,1,fire
kyurem-white,ice,2,flying
kyurem-white,ice,2,grass
kyurem-white,ice,2,ground
kyurem-white,ice,1,ice
kyurem-white,ice,1,steel
kyurem-white,ice,1,water
lairon,rock,2,bug
lairon,rock,1,fighting
lairon,rock,2,fire
lairon,rock,2,flying
lairon,rock,1,ground
lairon,rock,2,ice
lairon,rock,1,steel
lairon,steel,1,electric
lairon,steel,2,fairy
lairon,steel,1,fire
lairon,steel,2,ice
lairon,steel,2,rock
lairon,steel,1,steel
lairon,steel,1,water
lampent,fire,2,bug
lampent,fire,1,dragon
lampent,fire,1,fire
lampent,fire,2,grass
lampent,fire,2,ice
lampent,fire,1,rock
